sa2_code,total_pop,pct_youth_18_34,median_age,median_weekly_income,median_weekly_rent,pct_students,rent_to_income_ratio
113011256,20569,21.955369731148817,37,833,300,15.268202455019338,0.36014405762304924
113011257,12760,17.601880877742946,40,831,220,10.560500360837143,0.2647412755716005
113011258,10330,17.65730880929332,37,746,250,12.450411962160512,0.3351206434316354
113011259,5905,14.089754445385267,44,646,200,11.283185840707965,0.30959752321981426
113021260,3522,13.543441226575808,47,707,208,10.566037735849056,0.2942008486562942
113021261,6667,16.7991600419979,42,656,245,13.866666666666667,0.37347560975609756
113021262,4744,11.172006745362562,47,712,200,11.46589259796807,0.2808988764044944
113031263,7705,12.044127190136274,51,592,219,11.370716510903426,0.36993243243243246
113031264,3715,15.020188425302827,44,713,220,10.347903657448706,0.3085553997194951
113031265,6351,19.80790426704456,41,737,260,10.258584145824502,0.35278154681139756
113031266,6603,13.206118431016204,48,640,220,14.236706689536879,0.34375
113031267,16921,17.392589090479287,38,851,300,19.6024941543258,0.3525264394829612
113031268,5605,29.93755575379126,30,841,380,42.99743808710504,0.4518430439952438
113031269,22522,20.68199982239588,35,818,300,21.60365600332364,0.36674816625916873
113031270,11962,25.681324193278716,36,756,270,26.750074471254095,0.35714285714285715
113031271,17788,19.490667865977063,36,856,280,18.002063273727646,0.32710280373831774
114011272,9489,10.043207924965749,56,730,400,17.73602199816682,0.547945205479452
114011273,3642,11.696869851729819,55,637,380,19.03553299492386,0.5965463108320251
114011274,5105,12.615083251714006,55,621,331,18.03435114503817,0.533011272141707
114011275,62,9.67741935483871,55,828,0,0.0,0.0
114011276,4844,12.654830718414534,52,792,400,19.638009049773757,0.5050505050505051
114011277,16098,16.356069076903964,44,679,346,17.86776481354381,0.5095729013254786
114011278,22584,21.532943676939425,37,654,330,14.985282312014986,0.5045871559633027
114011279,15259,13.703388164362016,50,559,360,14.378203398974913,0.6440071556350626
114011280,4694,9.77844056242011,61,505,310,12.923728813559322,0.6138613861386139
114011281,3708,13.646170442286946,47,723,335,16.410748560460654,0.4633471645919779
114011282,17026,11.652766357335839,52,612,351,13.943139678615575,0.5735294117647058
114011283,5822,10.013740982480247,56,583,330,14.809041309431022,0.5660377358490566
114021284,13626,8.513136650521062,56,827,500,18.014814814814816,0.6045949214026602
114021285,6393,18.488972313467855,37,819,430,19.51354339414041,0.525030525030525
114021286,10931,15.771658585673771,44,783,435,20.558813383925493,0.5555555555555556
114021287,10648,15.214124718256949,45,773,400,16.81532870829204,0.517464424320828
114021288,3829,11.125620266388092,50,852,440,18.352059925093634,0.5164319248826291
114021289,7250,10.758620689655173,53,757,400,18.53425385023898,0.5284015852047557
115011290,24726,14.891207635687131,39,974,510,23.2564202841872,0.5236139630390144
115011291,21683,16.312318406124614,40,1013,610,26.768500667358744,0.6021717670286278
115011294,6361,11.539066184562175,48,949,650,24.678111587982833,0.684931506849315
115011296,12683,14.744145706851691,44,1038,700,29.51951154765065,0.674373795761079
115011553,7677,14.38061742868308,40,944,550,23.584142394822006,0.5826271186440678
115011554,5670,10.899470899470899,53,715,547,20.14755959137344,0.765034965034965
115011555,12189,13.159406021822955,43,929,600,25.666235446313067,0.6458557588805167
115011556,10419,15.942028985507246,40,978,550,25.713418336369156,0.5623721881390593
115011557,5183,15.164962377001736,41,1057,692,27.556644213104715,0.6546830652790918
115011558,19082,13.038465569646787,43,940,695,26.058012363290537,0.7393617021276596
115011621,17709,15.24083799198148,38,995,650,24.924974991663888,0.6532663316582915
115011622,11375,18.654945054945056,37,1143,600,25.628006413682524,0.5249343832020997
115021297,22479,14.360069398104898,44,906,550,23.75850586361662,0.6070640176600441
115021298,5436,13.061074319352466,47,903,460,22.55211623499684,0.5094130675526024
